latency_one latency_two latency_three   latency_four    latency_five    latency_six latency_seven latency_eight   latency_nine    latency_ten latency_eleven latency_twelve latency_thirteen  latency_fourteen    latency_fifteen latency_sixteen latency_seventeen latency_eighteen   latency_nineteen    latency_twenty   iteration_numbers   precision   error   threads
1.58935	1.58728	1.58745	1.58724	1.5868	1.5892	1.58679	1.58701	1.5884	1.58797	1.58935	1.58997	1.58899	1.58911	1.5899	1.58868	1.58944	1.59064	1.58945	1.58941	6	7.06178e-06	0.00326667	1
1.34931	1.34974	1.34766	1.34691	1.34828	1.34812	1.34831	1.34888	1.34765	1.34758	1.34828	1.35078	1.34915	1.34877	1.34864	1.34935	1.34914	1.34903	1.34817	1.34874	6	7.20797e-06	0.00313333	2
1.24732	1.24498	1.24518	1.24652	1.24603	1.24646	1.24579	1.24667	1.24609	1.24557	1.24529	1.24478	1.24736	1.24554	1.24607	1.24552	1.2465	1.24542	1.24557	1.24523	6	7.06178e-06	0.00326667	4
0.261252	0.259957	0.261346	0.260741	0.260704	0.26049	0.259381	0.260419	0.261106	0.260718	0.259895	0.260693	0.26006	0.259872	0.260269	0.26073	0.260202	0.260496	0.260443	0.260665	6	7.06178e-06	0.00326667	20
0.152586	0.151562	0.152501	0.151165	0.151748	0.151286	0.151477	0.151965	0.15214	0.152168	0.151678	0.151259	0.151969	0.151264	0.152223	0.151218	0.151722	0.151129	0.15162	0.151324	6	7.20797e-06	0.00313333	36
0.109655	0.109087	0.109177	0.109152	0.109251	0.109804	0.109278	0.109261	0.109059	0.109549	0.109381	0.109173	0.109368	0.109152	0.10897	0.109321	0.109219	0.110062	0.108831	0.109293	6	6.80275e-06	0.003	52
0.087481	0.087226	0.086852	0.087252	0.087334	0.086972	0.087541	0.086625	0.087394	0.087103	0.087139	0.087078	0.086912	0.087479	0.086965	0.087029	0.087523	0.087176	0.087234	0.087822	6	7.20797e-06	0.00313333	68
0.074838	0.074071	0.074408	0.074133	0.074312	0.074718	0.074126	0.074274	0.074322	0.075166	0.074274	0.074224	0.074474	0.073966	0.074281	0.073958	0.074072	0.074138	0.074577	0.074069	6	7.20797e-06	0.00313333	84
0.067121	0.066034	0.065684	0.066157	0.06604	0.06609	0.066598	0.066328	0.066305	0.065677	0.065835	0.065932	0.066143	0.065794	0.066026	0.065561	0.066315	0.066122	0.066424	0.066475	6	7.20797e-06	0.00313333	100
0.062448	0.061921	0.061982	0.062253	0.061394	0.061556	0.06186	0.061834	0.062238	0.061735	0.061248	0.061067	0.06247	0.061879	0.062078	0.061508	0.061014	0.06167	0.062127	0.061952	6	7.86572e-06	0.00313333	116
0.06142	0.059241	0.05939	0.059256	0.058978	0.059798	0.059263	0.060288	0.05934	0.059898	0.059873	0.059968	0.060198	0.059411	0.05992	0.059829	0.060027	0.059785	0.059845	0.059911	6	7.86572e-06	0.00313333	132
0.062023	0.06052	0.060399	0.060266	0.060251	0.060257	0.060474	0.060333	0.060098	0.060251	0.060135	0.060316	0.060396	0.059871	0.0598	0.059842	0.059984	0.060082	0.060503	0.059562	6	6.80275e-06	0.003	148
0.062193	0.060286	0.059775	0.059916	0.059505	0.059681	0.060163	0.059623	0.059551	0.059819	0.059509	0.059895	0.060037	0.059734	0.060255	0.059649	0.059704	0.059942	0.059756	0.059862	6	7.20797e-06	0.00313333	164
0.06604	0.063646	0.0619	0.063908	0.063847	0.062235	0.063645	0.063709	0.062411	0.063799	0.06377	0.062243	0.064349	0.063569	0.062153	0.063867	0.063355	0.062394	0.064113	0.06318	6	7.86572e-06	0.00313333	180
0.068546	0.067771	0.064069	0.066309	0.065719	0.065936	0.067186	0.065077	0.066508	0.066795	0.064551	0.067082	0.065959	0.065449	0.066989	0.064475	0.067173	0.0656	0.065741	0.066983	6	7.06178e-06	0.00326667	196
0.071858	0.069883	0.069305	0.068517	0.070236	0.069912	0.070408	0.070125	0.069534	0.069043	0.069173	0.069057	0.068816	0.069883	0.069358	0.069026	0.069118	0.0691	0.069137	0.069097	6	7.86572e-06	0.00313333	212
0.076945	0.073794	0.075845	0.074909	0.073269	0.073415	0.075572	0.074191	0.074558	0.074656	0.074947	0.073734	0.073851	0.074782	0.075305	0.073843	0.074316	0.074272	0.073757	0.076244	6	7.20797e-06	0.00313333	228
0.215865	0.249854	0.229851	0.239891	0.249799	0.229841	0.239896	0.239811	0.199889	0.239824	0.219866	0.239849	0.219849	0.209865	0.249825	0.229856	0.239841	0.239878	0.23984	0.239863	6	7.20797e-06	0.00313333	240
