latency_one latency_two latency_three   latency_four    latency_five    latency_six latency_seven latency_eight   latency_nine    latency_ten latency_eleven latency_twelve latency_thirteen  latency_fourteen    latency_fifteen latency_sixteen latency_seventeen latency_eighteen   latency_nineteen    latency_twenty   iteration_numbers   precision   error   threads
0.21671	0.216148	0.216285	0.215455	0.215583	0.215866	0.215758	0.215986	0.215543	0.216213	0.215234	0.215699	0.216044	0.215481	0.215922	0.215518	0.216144	0.215422	0.215757	0.216071	6	7.02244e-06	0	1
0.16756	0.166447	0.168776	0.166253	0.165968	0.166247	0.165967	0.16594	0.165982	0.16602	0.165826	0.166261	0.166068	0.166194	0.165993	0.165925	0.165602	0.166549	0.168388	0.168447	6	7.48003e-06	0	2
0.147891	0.146015	0.145884	0.146493	0.146216	0.145543	0.14645	0.14614	0.14615	0.146463	0.145756	0.146294	0.146116	0.145717	0.14677	0.1464	0.145863	0.146388	0.14594	0.146276	6	7.02244e-06	0	4
0.034291	0.034153	0.034131	0.033749	0.03381	0.033904	0.033646	0.033808	0.033758	0.033728	0.033931	0.033985	0.033613	0.033729	0.033667	0.033761	0.033599	0.03358	0.033734	0.033566	6	7.02244e-06	0	20
0.021099	0.020351	0.020661	0.020302	0.020592	0.020964	0.020265	0.020607	0.020308	0.020807	0.020652	0.020338	0.020553	0.021003	0.020257	0.020602	0.020337	0.020655	0.020432	0.020638	6	7.02244e-06	0	36
0.015817	0.015433	0.015314	0.015456	0.015215	0.015532	0.015129	0.01499	0.016085	0.015028	0.015693	0.014977	0.015907	0.014952	0.015641	0.01508	0.015855	0.015111	0.015026	0.015528	6	7.44462e-06	0	52
0.014917	0.013879	0.014455	0.013816	0.014432	0.013733	0.014439	0.013892	0.013944	0.014666	0.013852	0.014496	0.013783	0.014251	0.013894	0.01384	0.01456	0.01371	0.014468	0.013943	6	7.02244e-06	0	68
0.016192	0.014901	0.014925	0.015171	0.015034	0.015366	0.014903	0.014653	0.015122	0.014656	0.015278	0.014649	0.015318	0.014645	0.015176	0.014585	0.015048	0.015345	0.014626	0.015336	6	7.48003e-06	0	84
0.019605	0.017145	0.017187	0.016961	0.01746	0.016754	0.017748	0.016757	0.017189	0.016811	0.017001	0.01683	0.017293	0.016952	0.017343	0.016988	0.017122	0.016794	0.017499	0.016856	6	7.48003e-06	0	100
0.02309	0.020313	0.02079	0.020938	0.020317	0.020642	0.020275	0.020853	0.020793	0.020293	0.020813	0.02032	0.020769	0.02089	0.020348	0.020616	0.020837	0.020288	0.020925	0.020341	6	7.33284e-06	0	116
0.022239	0.019782	0.019436	0.019827	0.019765	0.019638	0.019882	0.019453	0.020328	0.020216	0.019634	0.020025	0.019599	0.020001	0.019379	0.01964	0.019905	0.019417	0.019652	0.019492	6	7.33284e-06	0	132
0.026521	0.022966	0.022487	0.023113	0.022997	0.022852	0.022834	0.02281	0.02287	0.022949	0.023291	0.022865	0.022788	0.022758	0.022907	0.022699	0.023027	0.023239	0.02253	0.022904	6	7.33284e-06	0	148
0.0311	0.026977	0.026827	0.026751	0.026746	0.026706	0.027011	0.026505	0.026651	0.026546	0.026769	0.026785	0.02683	0.026903	0.026239	0.026319	0.026374	0.026746	0.02685	0.026393	6	7.48003e-06	0	164
0.033588	0.029469	0.029738	0.029949	0.02991	0.029932	0.029943	0.029917	0.029963	0.029927	0.029953	0.029984	0.029984	0.029909	0.029833	0.029891	0.029848	0.030057	0.029948	0.029943	6	7.44462e-06	0	180
0.038637	0.03455	0.034034	0.034392	0.034295	0.034263	0.033956	0.034206	0.034165	0.033968	0.034071	0.033799	0.034207	0.034426	0.034088	0.033933	0.034621	0.034165	0.034028	0.034421	6	7.02244e-06	0	196
0.043846	0.038428	0.037544	0.037617	0.037142	0.037552	0.03801	0.038087	0.037287	0.037549	0.037467	0.037458	0.037348	0.037647	0.037464	0.037481	0.037316	0.037386	0.037555	0.037577	6	7.33284e-06	0	212
0.049403	0.042263	0.042216	0.04195	0.041779	0.042079	0.042136	0.041602	0.042377	0.041935	0.042047	0.041858	0.042185	0.042489	0.042366	0.042289	0.042281	0.042285	0.042497	0.041597	6	7.48003e-06	0	228
0.198309	0.199783	0.240026	0.249898	0.219928	0.229928	0.239944	0.23993	0.219972	0.22987	0.229991	0.239885	0.239966	0.239905	0.189944	0.229936	0.229977	0.239958	0.23985	0.220019	6	7.48003e-06	0	240
