latency_one latency_two latency_three   latency_four    latency_five    latency_six latency_seven latency_eight   latency_nine    latency_ten latency_eleven latency_twelve latency_thirteen  latency_fourteen    latency_fifteen latency_sixteen latency_seventeen latency_eighteen   latency_nineteen    latency_twenty   iteration_numbers   precision   error   threads
1.51481	1.51735	1.51641	1.51552	1.51701	1.51723	1.51566	1.51645	1.51612	1.51579	1.51512	1.51563	1.51658	1.51673	1.51675	1.5168	1.51487	1.51523	1.51525	1.51566	6	7.18742e-06	0.003	1
0.766762	0.764979	0.764942	0.765908	0.76595	0.764795	0.763873	0.765009	0.765185	0.764865	0.764798	0.764067	0.765823	0.765695	0.765454	0.765698	0.840243	0.864466	0.861734	0.795802	6	7.18742e-06	0.003	2
0.387702	0.386463	0.387554	0.386957	0.387655	0.386496	0.387289	0.387131	0.386591	0.387733	0.386426	0.386955	0.386014	0.387284	0.386409	0.38772	0.385896	0.388103	0.385901	0.387689	6	7.18742e-06	0.003	4
0.099241	0.089881	0.089751	0.088989	0.09007	0.090275	0.088939	0.09031	0.089774	0.088992	0.089928	0.08998	0.089104	0.090405	0.090127	0.08903	0.09009	0.090119	0.089011	0.089863	6	7.18742e-06	0.003	20
0.103536	0.066102	0.068094	0.066802	0.068626	0.066244	0.06966	0.066273	0.068912	0.066384	0.067924	0.066692	0.067863	0.065832	0.068295	0.066459	0.068434	0.066184	0.067694	0.066229	6	7.18742e-06	0.003	36
0.105077	0.072463	0.069518	0.072257	0.068778	0.072145	0.06807	0.071328	0.068503	0.073022	0.069094	0.071313	0.068052	0.071278	0.068107	0.071709	0.069155	0.072526	0.068669	0.071925	6	7.18742e-06	0.003	52
0.138837	0.096972	0.098479	0.095339	0.098058	0.096194	0.100178	0.094538	0.099948	0.092349	0.098864	0.094466	0.09883	0.094572	0.0968	0.091546	0.100829	0.092299	0.101045	0.093696	6	7.18742e-06	0.003	68
0.159831	0.112338	0.108102	0.109113	0.107442	0.110713	0.108651	0.113322	0.106487	0.112615	0.107403	0.109978	0.105395	0.112795	0.105737	0.111029	0.110134	0.112261	0.106173	0.111494	6	7.18742e-06	0.003	84
0.194842	0.121573	0.121297	0.123668	0.122035	0.122271	0.122484	0.125433	0.124809	0.124735	0.122641	0.12076	0.124739	0.12262	0.120873	0.124457	0.121844	0.121822	0.122436	0.121373	6	7.18742e-06	0.003	100
0.206219	0.140056	0.138489	0.14124	0.136761	0.140134	0.136366	0.140318	0.135732	0.141936	0.136977	0.140489	0.137682	0.142809	0.135982	0.141514	0.133177	0.141343	0.137743	0.14102	6	7.18742e-06	0.003	116
0.240458	0.16481	0.167978	0.163126	0.169086	0.163932	0.168446	0.16251	0.170291	0.164322	0.1665	0.162495	0.168341	0.163965	0.168923	0.162991	0.170089	0.164858	0.168141	0.15993	6	7.18742e-06	0.003	132
0.259057	0.185341	0.179641	0.185103	0.180538	0.186458	0.181706	0.186441	0.182003	0.186374	0.179509	0.187028	0.17764	0.186201	0.180836	0.188845	0.178737	0.18443	0.178763	0.189242	6	7.18742e-06	0.003	148
0.298998	0.199935	0.206624	0.205272	0.205912	0.204262	0.209301	0.199008	0.21105	0.203229	0.206324	0.201056	0.207494	0.201517	0.20731	0.199933	0.207409	0.202946	0.208862	0.196259	6	7.18742e-06	0.003	164
0.335969	0.227092	0.22916	0.2296	0.229365	0.228873	0.230984	0.227829	0.228754	0.228258	0.227696	0.228062	0.237114	0.224412	0.228549	0.228801	0.229055	0.224802	0.230188	0.228084	6	7.18742e-06	0.003	180
0.430238	0.243777	0.250467	0.250251	0.250345	0.244601	0.249234	0.244822	0.253306	0.243647	0.251995	0.241477	0.248158	0.25239	0.251156	0.243906	0.254376	0.24024	0.255581	0.245383	6	7.18742e-06	0.003	196
0.497876	0.278962	0.289882	0.286939	0.287471	0.283212	0.289617	0.285337	0.285955	0.284168	0.287667	0.282769	0.293434	0.283655	0.291256	0.285212	0.305298	0.282304	0.325391	0.286788	6	7.18742e-06	0.003	212
0.539938	0.309166	0.30757	0.311333	0.319722	0.352108	0.332842	0.304845	0.365744	0.309926	0.311512	0.305055	0.337043	0.313375	0.3037	0.386673	0.310062	0.369745	0.359322	0.362304	6	7.18742e-06	0.003	228
0.618839	0.32984	0.393881	0.330657	0.325331	0.390065	0.322621	0.331157	0.387203	0.327884	0.324774	0.40753	0.330214	0.329044	0.404664	0.32331	0.384625	0.399494	0.321284	0.40541	6	7.18742e-06	0.003	240
