latency_one latency_two latency_three   latency_four    latency_five    latency_six latency_seven latency_eight   latency_nine    latency_ten latency_eleven latency_twelve latency_thirteen  latency_fourteen    latency_fifteen latency_sixteen latency_seventeen latency_eighteen   latency_nineteen    latency_twenty   iteration_numbers   precision   error   threads
5.92575	5.92064	5.92554	5.92513	5.92924	5.92575	5.92064	5.92554	5.92513	5.92924	5.92575	5.92064	5.92554	5.92513	5.92924	5.92575	5.92064	5.92554	5.92513	5.92924	6	8.65408e-06	0.100233	1
5.3555	5.35176	5.3518	5.35144	5.35708	5.3555	5.35176	5.3518	5.35144	5.35708	5.3555	5.35176	5.3518	5.35144	5.35708	5.3555	5.35176	5.3518	5.35144	5.35708	6	8.26443e-06	0.100067	2
5.66904	5.65295	5.64403	5.63771	5.62429	5.66904	5.65295	5.64403	5.63771	5.62429	5.66904	5.65295	5.64403	5.63771	5.62429	5.66904	5.65295	5.64403	5.63771	5.62429	6	8.65408e-06	0.100233	4
1.15776	1.15874	1.15922	1.15928	1.15584	1.15776	1.15874	1.15922	1.15928	1.15584	1.15776	1.15874	1.15922	1.15928	1.15584	1.15776	1.15874	1.15922	1.15928	1.15584	6	8.65408e-06	0.100233	20
0.663364	0.663251	0.6637	0.662969	0.666198	0.663364	0.663251	0.6637	0.662969	0.666198	0.663364	0.663251	0.6637	0.662969	0.666198	0.663364	0.663251	0.6637	0.662969	0.666198	6	8.65408e-06	0.100233	36
0.474388	0.47419	0.474436	0.475204	0.476119	0.474388	0.47419	0.474436	0.475204	0.476119	0.474388	0.47419	0.474436	0.475204	0.476119	0.474388	0.47419	0.474436	0.475204	0.476119	6	7.18606e-06	0.100333	52
0.379901	0.379043	0.380731	0.379712	0.38107	0.379901	0.379043	0.380731	0.379712	0.38107	0.379901	0.379043	0.380731	0.379712	0.38107	0.379901	0.379043	0.380731	0.379712	0.38107	6	8.26443e-06	0.100067	68
0.318445	0.319054	0.319325	0.318807	0.319987	0.318445	0.319054	0.319325	0.318807	0.319987	0.318445	0.319054	0.319325	0.318807	0.319987	0.318445	0.319054	0.319325	0.318807	0.319987	6	8.26443e-06	0.100067	84
0.282086	0.282528	0.282472	0.282793	0.282642	0.282086	0.282528	0.282472	0.282793	0.282642	0.282086	0.282528	0.282472	0.282793	0.282642	0.282086	0.282528	0.282472	0.282793	0.282642	6	8.26443e-06	0.100067	100
0.256835	0.256105	0.256674	0.256652	0.256786	0.256835	0.256105	0.256674	0.256652	0.256786	0.256835	0.256105	0.256674	0.256652	0.256786	0.256835	0.256105	0.256674	0.256652	0.256786	6	8.53085e-06	0.0998	116
0.236277	0.235448	0.235766	0.234971	0.234998	0.236277	0.235448	0.235766	0.234971	0.234998	0.236277	0.235448	0.235766	0.234971	0.234998	0.236277	0.235448	0.235766	0.234971	0.234998	6	7.18606e-06	0.100333	132
0.213147	0.211732	0.212296	0.212992	0.212727	0.213147	0.211732	0.212296	0.212992	0.212727	0.213147	0.211732	0.212296	0.212992	0.212727	0.213147	0.211732	0.212296	0.212992	0.212727	6	7.18606e-06	0.100333	148
0.213269	0.199426	0.196981	0.196195	0.196146	0.213269	0.199426	0.196981	0.196195	0.196146	0.213269	0.199426	0.196981	0.196195	0.196146	0.213269	0.199426	0.196981	0.196195	0.196146	6	8.65408e-06	0.100233	164
0.186525	0.183851	0.185341	0.184142	0.185037	0.186525	0.183851	0.185341	0.184142	0.185037	0.186525	0.183851	0.185341	0.184142	0.185037	0.186525	0.183851	0.185341	0.184142	0.185037	6	7.18606e-06	0.100333	180
0.184407	0.182417	0.182753	0.183142	0.181835	0.184407	0.182417	0.182753	0.183142	0.181835	0.184407	0.182417	0.182753	0.183142	0.181835	0.184407	0.182417	0.182753	0.183142	0.181835	6	8.65408e-06	0.100233	196
0.17874	0.176317	0.178513	0.176568	0.176413	0.17874	0.176317	0.178513	0.176568	0.176413	0.17874	0.176317	0.178513	0.176568	0.176413	0.17874	0.176317	0.178513	0.176568	0.176413	6	8.53085e-06	0.0998	212
0.179224	0.177916	0.180105	0.179861	0.179591	0.179224	0.177916	0.180105	0.179861	0.179591	0.179224	0.177916	0.180105	0.179861	0.179591	0.179224	0.177916	0.180105	0.179861	0.179591	6	8.65408e-06	0.100233	228
0.25475	0.259748	0.219775	0.239771	0.239765	0.25475	0.259748	0.219775	0.239771	0.239765	0.25475	0.259748	0.219775	0.239771	0.239765	0.25475	0.259748	0.219775	0.239771	0.239765	6	8.26443e-06	0.100067	240
