latency_one latency_two latency_three   latency_four    latency_five    latency_six latency_seven latency_eight   latency_nine    latency_ten latency_eleven latency_twelve latency_thirteen  latency_fourteen    latency_fifteen latency_sixteen latency_seventeen latency_eighteen   latency_nineteen    latency_twenty   iteration_numbers   precision   error   threads
2.42114	2.42055	2.42055	2.42128	2.42004	2.42007	2.42057	2.41984	2.41953	2.41987	2.42008	2.42012	2.41905	2.41901	2.4191	2.41803	2.41907	2.41852	2.41882	2.41808	10	8.8771e-06	0.44232	1
