latency_one latency_two latency_three   latency_four    latency_five    latency_six latency_seven latency_eight   latency_nine    latency_ten latency_eleven latency_twelve latency_thirteen  latency_fourteen    latency_fifteen latency_sixteen latency_seventeen latency_eighteen   latency_nineteen    latency_twenty   iteration_numbers   precision   error   threads
6.27088	4.06745	4.07852	4.06924	4.08892	4.06996	4.07895	4.06895	4.11182	4.07264	4.08535	4.0698	4.07603	4.07078	4.07739	4.07136	4.07656	4.0706	4.0774	4.08264		6	6.11311e-05	1.34982	1
4.11858	2.25521	2.34689	1.81336	1.815	1.81385	1.8152	1.81424	1.81461	1.81406	1.81493	1.8216	1.8427	1.82237	1.81589	1.81393	1.81492	1.81305	1.81536	1.81733		6	6.51264e-05	1.34961	16
