latency_one latency_two latency_three   latency_four    latency_five    latency_six latency_seven latency_eight   latency_nine    latency_ten latency_eleven latency_twelve latency_thirteen  latency_fourteen    latency_fifteen latency_sixteen latency_seventeen latency_eighteen   latency_nineteen    latency_twenty   iteration_numbers   precision   error   threads
2.00572	0.558346	0.557647	0.558522	0.612731	0.555796	0.555758	0.571527	0.555224	0.555426	0.556021	0.555237	0.555726	0.555349	0.555324	0.555749	0.557817	0.555394	0.556176	0.555217		5	8.35511e-05	0.320446	1
1.54162	0.388115	0.303848	0.303786	0.303997	0.479992	0.290965	0.289982	0.299629	0.28938	0.290498	0.289458	0.290804	0.289853	0.292217	0.289789	0.29094	0.289799	0.290686	0.289554		6	4.89448e-05	0.320302	16
