latency_one latency_two latency_three   latency_four    latency_five    latency_six latency_seven latency_eight   latency_nine    latency_ten latency_eleven latency_twelve latency_thirteen  latency_fourteen    latency_fifteen latency_sixteen latency_seventeen latency_eighteen   latency_nineteen    latency_twenty   iteration_numbers   precision   error   threads
1.2513	1.25825	1.22301	1.30692	1.26314	1.24118	1.25819	1.24948	1.18567	1.1802	1.26809	1.19438	1.17976	1.18093	1.22746	1.25201	1.26918	1.24927	1.25211	1.25324	6	9.90334e-05	0.061	1
